id,title,company,location,salary_min,salary_max,created,category,description,salary_avg
5640821182,Software Engineering II,Microsoft,"The Rocks, Sydney",,,2026-02-22,IT Jobs,"This is a Software Engineering II role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - mid level More about the Software Engineering II role at Microsoft Overview Azure Resource Graph’s (ARG part of ARM(Azure Resouure Manager)/Azure Control plane) mission is to reliably organize the planet-scale cloud inventory and making it accessible to every Azure customer through scalable, and performant tools. ARG is the Inventory of cloud resources, dependencies, services, apps & Azur…",0.0
5637759005,Principal Software Engineer,Microsoft,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Principal Software Engineer role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - senior More about the Principal Software Engineer role at Microsoft Overview The Azure Networking team continues to innovate across the stack, pushing new scale and features into the cloud and desktop platforms while transforming our infrastructure to meet the growing needs of the Artificial Intelligence infrastructure and several hundred thousand customers using Azure Services to hos…",0.0
5637347831,Senior Software Engineer,The Trade Desk,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Software Engineer role with The Trade Desk based in Sydney, NSW, AU  The Trade Desk  Role Seniority - senior More about the Senior Software Engineer role at The Trade Desk Who we are: The Trade Desk is a global technology company with a mission to create a better, more open internet for everyone through principled, intelligent advertising. Handling over 1 trillion queries per day, our platform operates at an unprecedented scale. We have also built something even stronger and mo…",0.0
5637670167,Senior Software Engineer,Microsoft,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Software Engineer role with Microsoft based in Sydney, NSW, AU  Microsoft  Role Seniority - senior More about the Senior Software Engineer role at Microsoft Overview We are the Azure Software Load Balancer team, a vital part of the Azure Core Networking team, tasked with designing, building, and operating critical network offerings that set us apart from our competitors. We provide the software systems behind our cloud-scale load balancing solutions. At the heart of these servi…",0.0
5639202778,Senior Software Engineer,Suncorp Group,"The Rocks, Sydney",,,2026-02-21,IT Jobs,"This is a Senior Software Engineer role with Suncorp Group based in Sydney, NSW, AU  Suncorp Group  Role Seniority - senior More about the Senior Software Engineer role at Suncorp Group Build and evolve scalable digital platforms used at enterprise scale End-to-end ownership across modern front-end and Java-based services 12-month max term contract opportunity – Melbourne or Sydney About The Role As a Senior Software Engineer, you will contribute to the design, build and ongoing support of secu…",0.0
5640832459,Marketing GTM Engineer,UpGuard,"The Rocks, Sydney",,,2026-02-22,IT Jobs,"This is a Marketing GTM Engineer role with UpGuard based in Sydney, NSW, AU  UpGuard  Role Seniority - mid level More about the Marketing GTM Engineer role at UpGuard Who are we? UpGuard’s mission is to make life easier for security teams. We meticulously create robust solutions that enable our customers to identify, assess, and remediate cybersecurity risk across their attack surface, vendor ecosystem, workforce, and trust relationships. Our integrated cyber risk posture management platform co…",0.0
5643127477,"Engineering Manager, AI",Plenti,"The Rocks, Sydney",,,2026-02-24,IT Jobs,"This is a Engineering Manager, AI role with Plenti based in Sydney, NSW, AU  Plenti  Role Seniority - mid level, senior More about the Engineering Manager, AI role at Plenti Who is Plenti? Plenti is a fintech lender, providing faster, fairer loans by leveraging its smart technology. Plenti is a dynamic and innovative business that is growing strongly. By continuing to deliver better customer experiences, Plenti is taking market share from incumbent players in the personal lending, renewable ene…",0.0
5637214276,Lead Software Engineer,nib Group,"Newcastle Region, New South Wales",,,2026-02-20,IT Jobs,"This is a Lead Software Engineer role with nib Group based in Newcastle, NSW, AU  nib Group  Role Seniority - senior More about the Lead Software Engineer role at nib Group Let’s talk about this role We’re on a mission to improve health and wellbeing by providing innovative, accessible, and personalised experiences for our members. As part of this, we're growing our Data & AI capabilities and are on the lookout for a Lead Software Engineer who’s ready to push boundaries, influence outcomes, and…",0.0
5637150798,Senior Robotics Engineer,Anduril Industries,"Banksia, Rockdale Area",,,2026-02-20,Engineering Jobs,"This is a Senior Robotics Engineer role with Anduril Industries based in Rockdale, NSW, AU  Anduril Industries  Role Seniority - senior More about the Senior Robotics Engineer role at Anduril Industries Anduril Industries is a defense technology company with a mission to transform U.S. and allied military capabilities with advanced technology. By bringing the expertise, technology, and business model of the 21st century’s most innovative companies to the defense industry, Anduril is changing ho…",0.0
5637390745,Senior Data Engineer,ASX,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Senior Data Engineer role with ASX based in Sydney, NSW, AU  ASX  Role Seniority - senior More about the Senior Data Engineer role at ASX ASX: Powering Australia's financial markets Why join the ASX? When you join ASX, you’re joining a company with a strong purpose – to power a stronger economic future by enabling a fair and dynamic marketplace for all. In your new role, you’ll be part of a leading global securities exchange with a strong brand. We are known for being a trusted market…",0.0
5640823815,Senior Support Engineer,Cuscal Limited,"The Rocks, Sydney",,,2026-02-22,IT Jobs,"This is a Senior Support Engineer role with Cuscal Limited based in Sydney, NSW, AU  Cuscal Limited  Role Seniority - senior More about the Senior Support Engineer role at Cuscal Limited Company Description Forward with Cuscal At Cuscal, we’re not just shaping the future of payments - we’re pioneering it. From launching Australia’s first ATM to being the first certified NPP PayTo Payer and Initiator in 2022, we’ve spent over 59 years building solutions that millions of Australians rely on every…",0.0
5637278226,AI Foundry Engineer,ServiceNow,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a AI Foundry Engineer role with ServiceNow based in Sydney, NSW, AU  ServiceNow  Role Seniority - mid level More about the AI Foundry Engineer role at ServiceNow Company Description It all started in sunny San Diego, California in 2004 when a visionary engineer, Fred Luddy, saw the potential to transform how we work. Fast forward to today — ServiceNow stands as a global market leader, bringing innovative AI-enhanced technology to over 8,100 customers, including 85% of the Fortune 500®. …",0.0
5637657045,"Manager, Field Engineering",Databricks,"The Rocks, Sydney",,,2026-02-20,IT Jobs,"This is a Manager, Field Engineering role with Databricks based in Sydney, NSW, AU  Databricks  Role Seniority - mid level More about the Manager, Field Engineering role at Databricks FEQ227R87 As a Manager, Field Engineering (Solutions Architects), you will build and lead a team of pre-sales Solutions Architects focusing on your assigned accounts. Your experience partnering with the sales organisation will help close revenue with the right approach whilst coaching new sales and pre-sales team …",0.0
5637758779,Sourcing Engineering Lead,Anduril Industries,"The Rocks, Sydney",,,2026-02-20,Engineering Jobs,"This is a Sourcing Engineering Lead role with Anduril Industries based in Sydney, NSW, AU  Anduril Industries  Role Seniority - mid level, senior More about the Sourcing Engineering Lead role at Anduril Industries Anduril Industries is a defense technology company with a mission to transform U.S. and allied military capabilities with advanced technology. By bringing the expertise, technology, and business model of the 21st century’s most innovative companies to the defense industry, Anduril is …",0.0
5637185327,Engineering Services Manager,JLL,"North Sydney, North Sydney Area",,,2026-02-20,Trade & Construction Jobs,"This is a Engineering Services Manager role with JLL based in North Sydney, NSW, AU  JLL  Role Seniority - mid level More about the Engineering Services Manager role at JLL JLL empowers you to shape a brighter way . Our people at JLL and JLL Technologies are shaping the future of real estate for a better world by combining world class services, advisory and technology for our clients. We are committed to hiring the best, most talented people and empowering them to thrive, grow meaningful career…",0.0
